"813.00","67.07","50.812500","Houston","2101017","0.01000","8.1300000","Harris","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","Houston MTA","3101990","0.01000","8.1300000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000"
"361.76","29.85","22.610000","Houston","2101017","0.01000","3.6176000","Harris","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","Houston MTA","3101990","0.01000","3.6176000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000"
"896.00","73.92","56.000000","Houston","2101017","0.01000","8.9600000","Harris","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","Houston MTA","3101990","0.01000","8.9600000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000"
"1235.08","100.35","77.192500","San Marcos","2105022","0.01500","18.5262000","Hays","4105004","0.00500","6.1754000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000"
"1930.00","156.81","120.625000","San Marcos","2105022","0.01500","28.9500000","Hays","4105004","0.00500","9.6500000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000"
"1556.00","126.43","97.250000","San Marcos","2105022","0.01500","23.3400000","Hays","4105004","0.00500","7.7800000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000"
"4185.00","345.26","261.562500","Waco","2161023","0.01500","62.7750000","McLennan","4161005","0.00500","20.9250000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000"
"321.84","26.55","20.115000","Waco","2161023","0.01500","4.8276000","McLennan","4161005","0.00500","1.6092000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000"
"1033.20","85.24","64.575000","Corpus Christi","2178015","0.01375","14.2065000","Nueces","0000000","0.00000","0.0000000","Corpus Christi Crime Con","5178505","0.00125","1.2915000","Corpus Christi MTA","3178998","0.00500","5.1660000","n/a","0000000","0.00000","0.0000000","n/a","0000000","0.00000","0.0000000"
